state_residence,district_residence,Date,new_case,negative_case,Failed_test,Total_test
JHARKHAND,GIRIDIH,2021-03-13,6,2033,1,2040
JHARKHAND,GIRIDIH,2021-03-14,2,504,0,506
JHARKHAND,GIRIDIH,2021-03-15,3,1031,0,1034
JHARKHAND,GODDA,2021-03-11,0,108,0,108
JHARKHAND,GODDA,2021-03-12,1,290,1,292
JHARKHAND,GODDA,2021-03-13,0,266,0,266
JHARKHAND,GODDA,2021-03-14,0,28,0,28
JHARKHAND,GODDA,2021-03-15,0,101,0,101
JHARKHAND,GUMLA,2021-03-11,2,86,0,88
JHARKHAND,GUMLA,2021-03-12,2,565,0,567
JHARKHAND,GUMLA,2021-03-13,4,327,0,331
JHARKHAND,GUMLA,2021-03-14,2,11,0,13
JHARKHAND,GUMLA,2021-03-15,5,147,0,152
JHARKHAND,HAZARIBAGH,2021-03-11,0,482,0,482
JHARKHAND,HAZARIBAGH,2021-03-12,1,510,0,511
JHARKHAND,HAZARIBAGH,2021-03-13,4,368,0,372
JHARKHAND,HAZARIBAGH,2021-03-14,0,281,0,281
JHARKHAND,HAZARIBAGH,2021-03-15,1,553,1,555
JHARKHAND,JAMTARA,2021-03-11,0,42,0,42
JHARKHAND,JAMTARA,2021-03-12,0,87,0,87
JHARKHAND,JAMTARA,2021-03-13,0,220,0,220
JHARKHAND,JAMTARA,2021-03-14,1,72,0,73
JHARKHAND,JAMTARA,2021-03-15,1,321,0,322
JHARKHAND,KHUNTI,2021-03-11,0,90,0,90
JHARKHAND,KHUNTI,2021-03-12,0,217,2,219
JHARKHAND,KHUNTI,2021-03-13,0,327,0,327
JHARKHAND,KHUNTI,2021-03-14,0,42,0,42
JHARKHAND,KHUNTI,2021-03-15,0,47,0,47
JHARKHAND,KODERMA,2021-03-11,0,266,1,267
JHARKHAND,KODERMA,2021-03-12,3,441,0,444
JHARKHAND,KODERMA,2021-03-13,1,578,0,579
JHARKHAND,KODERMA,2021-03-14,0,56,0,56
JHARKHAND,KODERMA,2021-03-15,1,649,0,650
JHARKHAND,LATEHAR,2021-03-11,0,3,0,3
JHARKHAND,LATEHAR,2021-03-12,1,632,0,633
JHARKHAND,LATEHAR,2021-03-13,1,553,0,554
JHARKHAND,LATEHAR,2021-03-14,2,204,7,213
JHARKHAND,LATEHAR,2021-03-15,0,787,0,787
JHARKHAND,LOHARDAGA,2021-03-11,3,97,0,100
JHARKHAND,LOHARDAGA,2021-03-12,0,141,0,141
JHARKHAND,LOHARDAGA,2021-03-13,0,98,0,98
JHARKHAND,LOHARDAGA,2021-03-14,0,57,0,57
JHARKHAND,LOHARDAGA,2021-03-15,0,266,0,266
JHARKHAND,PAKUR,2021-03-11,1,1,1,3
JHARKHAND,PAKUR,2021-03-12,0,143,0,143
JHARKHAND,PAKUR,2021-03-13,2,157,0,159
JHARKHAND,PAKUR,2021-03-14,2,38,0,40
JHARKHAND,PAKUR,2021-03-15,0,4,0,4
JHARKHAND,PALAMU,2021-03-11,0,812,0,812
JHARKHAND,PALAMU,2021-03-12,1,523,0,524
JHARKHAND,PALAMU,2021-03-13,0,633,0,633
JHARKHAND,PALAMU,2021-03-14,1,824,1,826
JHARKHAND,PALAMU,2021-03-15,2,991,0,993
JHARKHAND,RAMGARH,2021-03-11,3,143,1,147
JHARKHAND,RAMGARH,2021-03-12,1,76,0,77
JHARKHAND,RAMGARH,2021-03-13,0,161,0,161
JHARKHAND,RAMGARH,2021-03-14,0,17,0,17
JHARKHAND,RAMGARH,2021-03-15,2,224,0,226
JHARKHAND,RANCHI,2021-03-11,85,863,0,948
JHARKHAND,RANCHI,2021-03-12,71,982,2,1055
JHARKHAND,RANCHI,2021-03-13,93,1472,0,1565
JHARKHAND,RANCHI,2021-03-14,71,558,0,629
JHARKHAND,RANCHI,2021-03-15,121,1323,1,1445
JHARKHAND,SAHEBGANJ,2021-03-11,0,62,0,62
JHARKHAND,SAHEBGANJ,2021-03-12,0,228,0,228
JHARKHAND,SAHEBGANJ,2021-03-13,0,149,0,149
JHARKHAND,SAHEBGANJ,2021-03-14,0,41,0,41
JHARKHAND,SAHEBGANJ,2021-03-15,0,105,0,105
JHARKHAND,SARAIKELA KHARSAWAN,2021-03-11,3,520,0,523
JHARKHAND,SARAIKELA KHARSAWAN,2021-03-12,0,229,0,229
JHARKHAND,SARAIKELA KHARSAWAN,2021-03-13,1,77,0,78
JHARKHAND,SARAIKELA KHARSAWAN,2021-03-14,1,28,0,29
JHARKHAND,SARAIKELA KHARSAWAN,2021-03-15,0,123,0,123
JHARKHAND,SIMDEGA,2021-03-11,2,178,0,180
JHARKHAND,SIMDEGA,2021-03-12,0,811,0,811
JHARKHAND,SIMDEGA,2021-03-13,1,425,0,426
JHARKHAND,SIMDEGA,2021-03-14,2,167,0,169
JHARKHAND,SIMDEGA,2021-03-15,0,224,0,224
JHARKHAND,WEST SINGHBHUM,2021-03-11,0,599,0,599
JHARKHAND,WEST SINGHBHUM,2021-03-12,0,242,1,243
JHARKHAND,WEST SINGHBHUM,2021-03-13,0,719,0,719
JHARKHAND,WEST SINGHBHUM,2021-03-14,0,1097,0,1097
JHARKHAND,WEST SINGHBHUM,2021-03-15,0,98,0,98
KARNATAKA,BAGALKOTE,2021-03-11,5,887,1,893
KARNATAKA,BAGALKOTE,2021-03-12,3,1903,2,1908
KARNATAKA,BAGALKOTE,2021-03-13,0,1312,2,1314
KARNATAKA,BAGALKOTE,2021-03-14,1,2645,0,2646
KARNATAKA,BAGALKOTE,2021-03-15,4,1545,1,1550
KARNATAKA,BALLARI,2021-03-11,18,2191,14,2223
KARNATAKA,BALLARI,2021-03-12,5,1218,24,1247
KARNATAKA,BALLARI,2021-03-13,11,2473,30,2514
KARNATAKA,BALLARI,2021-03-14,19,2646,5,2670
KARNATAKA,BALLARI,2021-03-15,7,1820,12,1839
KARNATAKA,BELAGAVI,2021-03-11,5,1523,1,1529
KARNATAKA,BELAGAVI,2021-03-12,12,1432,0,1444
KARNATAKA,BELAGAVI,2021-03-13,20,1187,4,1211
KARNATAKA,BELAGAVI,2021-03-14,13,703,2,718
KARNATAKA,BELAGAVI,2021-03-15,18,1427,0,1445
KARNATAKA,BENGALURU RURAL,2021-03-11,8,419,1,428
KARNATAKA,BENGALURU RURAL,2021-03-12,22,923,3,948
KARNATAKA,BENGALURU RURAL,2021-03-13,17,704,2,723
KARNATAKA,BENGALURU RURAL,2021-03-14,9,496,2,507
KARNATAKA,BENGALURU RURAL,2021-03-15,45,1211,6,1262
KARNATAKA,BENGALURU URBAN,2021-03-11,568,38139,473,39180
KARNATAKA,BENGALURU URBAN,2021-03-12,647,38803,411,39861
KARNATAKA,BENGALURU URBAN,2021-03-13,684,37037,244,37965
KARNATAKA,BENGALURU URBAN,2021-03-14,589,29735,122,30446
KARNATAKA,BENGALURU URBAN,2021-03-15,779,37615,204,38598
KARNATAKA,BIDAR,2021-03-11,25,1042,0,1067
KARNATAKA,BIDAR,2021-03-12,16,320,1,337
KARNATAKA,BIDAR,2021-03-13,16,891,2,909
KARNATAKA,BIDAR,2021-03-14,38,675,0,713
KARNATAKA,BIDAR,2021-03-15,35,655,2,692
KARNATAKA,CHAMARAJANAGARA,2021-03-11,1,669,2,672
KARNATAKA,CHAMARAJANAGARA,2021-03-12,0,242,1,243
KARNATAKA,CHAMARAJANAGARA,2021-03-13,4,632,1,637
KARNATAKA,CHAMARAJANAGARA,2021-03-14,3,382,0,385
KARNATAKA,CHAMARAJANAGARA,2021-03-15,0,181,0,181
KARNATAKA,CHIKKABALLAPURA,2021-03-11,8,1536,0,1544
KARNATAKA,CHIKKABALLAPURA,2021-03-12,2,893,0,895
KARNATAKA,CHIKKABALLAPURA,2021-03-13,6,1002,2,1010
KARNATAKA,CHIKKABALLAPURA,2021-03-14,12,1327,5,1344
KARNATAKA,CHIKKABALLAPURA,2021-03-15,8,899,1,908
KARNATAKA,CHIKKAMAGALURU,2021-03-11,6,973,0,979
KARNATAKA,CHIKKAMAGALURU,2021-03-12,7,307,1,315
KARNATAKA,CHIKKAMAGALURU,2021-03-13,4,528,1,533
KARNATAKA,CHIKKAMAGALURU,2021-03-14,3,355,1,359
KARNATAKA,CHIKKAMAGALURU,2021-03-15,3,215,2,220
KARNATAKA,CHITRADURGA,2021-03-11,1,217,0,218
KARNATAKA,CHITRADURGA,2021-03-12,4,729,4,737
KARNATAKA,CHITRADURGA,2021-03-13,5,1519,3,1527
KARNATAKA,CHITRADURGA,2021-03-14,9,1338,1,1348
KARNATAKA,CHITRADURGA,2021-03-15,11,394,3,408
KARNATAKA,DAKSHINA KANNADA,2021-03-11,39,1824,0,1863
KARNATAKA,DAKSHINA KANNADA,2021-03-12,46,2160,0,2206
KARNATAKA,DAKSHINA KANNADA,2021-03-13,60,1961,4,2025
KARNATAKA,DAKSHINA KANNADA,2021-03-14,115,674,0,789
KARNATAKA,DAKSHINA KANNADA,2021-03-15,52,1634,3,1689
KARNATAKA,DAVANGERE,2021-03-11,1,2000,12,2013
KARNATAKA,DAVANGERE,2021-03-12,5,1596,102,1703
KARNATAKA,DAVANGERE,2021-03-13,5,1990,78,2073
KARNATAKA,DAVANGERE,2021-03-14,0,2102,53,2155
KARNATAKA,DAVANGERE,2021-03-15,7,1904,88,1999
KARNATAKA,DHARWAD,2021-03-11,8,1772,6,1786
KARNATAKA,DHARWAD,2021-03-12,10,1863,30,1903
KARNATAKA,DHARWAD,2021-03-13,26,2454,20,2500
KARNATAKA,DHARWAD,2021-03-14,19,1284,14,1317
KARNATAKA,DHARWAD,2021-03-15,5,1674,57,1736
KARNATAKA,GADAG,2021-03-11,3,970,47,1020
KARNATAKA,GADAG,2021-03-12,6,533,27,566
KARNATAKA,GADAG,2021-03-13,1,1131,99,1231
KARNATAKA,GADAG,2021-03-14,0,842,147,989
KARNATAKA,GADAG,2021-03-15,12,690,45,747
KARNATAKA,HASSAN,2021-03-11,13,2201,50,2264
KARNATAKA,HASSAN,2021-03-12,12,2366,200,2578
KARNATAKA,HASSAN,2021-03-13,14,651,5,670
KARNATAKA,HASSAN,2021-03-14,16,2479,3,2498
KARNATAKA,HASSAN,2021-03-15,16,242,10,268
KARNATAKA,HAVERI,2021-03-11,0,520,0,520
KARNATAKA,HAVERI,2021-03-12,0,842,0,842
KARNATAKA,HAVERI,2021-03-13,0,383,0,383
KARNATAKA,HAVERI,2021-03-14,0,304,3,307
KARNATAKA,HAVERI,2021-03-15,0,430,1,431
KARNATAKA,KALABURAGI,2021-03-11,50,1058,8,1116
KARNATAKA,KALABURAGI,2021-03-12,55,2009,9,2073
KARNATAKA,KALABURAGI,2021-03-13,38,2716,15,2769
KARNATAKA,KALABURAGI,2021-03-14,53,1285,46,1384
KARNATAKA,KALABURAGI,2021-03-15,54,865,8,927
KARNATAKA,KODAGU,2021-03-11,5,844,11,860
KARNATAKA,KODAGU,2021-03-12,2,145,0,147
KARNATAKA,KODAGU,2021-03-13,9,831,32,872
KARNATAKA,KODAGU,2021-03-14,0,20,0,20
KARNATAKA,KODAGU,2021-03-15,1,129,6,136
KARNATAKA,KOLAR,2021-03-11,16,1354,4,1374
KARNATAKA,KOLAR,2021-03-12,4,799,2,805
KARNATAKA,KOLAR,2021-03-13,12,1263,10,1285
KARNATAKA,KOLAR,2021-03-14,6,1090,0,1096
KARNATAKA,KOLAR,2021-03-15,6,688,2,696
KARNATAKA,KOPPAL,2021-03-11,3,762,1,766
KARNATAKA,KOPPAL,2021-03-12,0,208,0,208
KARNATAKA,KOPPAL,2021-03-13,2,509,2,513
KARNATAKA,KOPPAL,2021-03-14,1,498,1,500
KARNATAKA,KOPPAL,2021-03-15,2,146,1,149
KARNATAKA,MANDYA,2021-03-11,2,1177,6,1185
KARNATAKA,MANDYA,2021-03-12,10,838,7,855
KARNATAKA,MANDYA,2021-03-13,3,1712,9,1724
KARNATAKA,MANDYA,2021-03-14,7,916,1,924
KARNATAKA,MANDYA,2021-03-15,3,1112,6,1121
KARNATAKA,MYSURU,2021-03-11,25,2511,20,2556
KARNATAKA,MYSURU,2021-03-12,49,1196,2,1247
KARNATAKA,MYSURU,2021-03-13,48,2289,35,2372
KARNATAKA,MYSURU,2021-03-14,45,1728,0,1773
KARNATAKA,MYSURU,2021-03-15,44,1664,0,1708
KARNATAKA,RAICHUR,2021-03-11,2,454,0,456
KARNATAKA,RAICHUR,2021-03-12,1,836,53,890
KARNATAKA,RAICHUR,2021-03-13,3,559,2,564
KARNATAKA,RAICHUR,2021-03-14,2,436,0,438
KARNATAKA,RAICHUR,2021-03-15,7,868,0,875
KARNATAKA,RAMANAGARA,2021-03-11,2,752,0,754
KARNATAKA,RAMANAGARA,2021-03-12,0,356,2,358
KARNATAKA,RAMANAGARA,2021-03-13,1,649,2,652
KARNATAKA,RAMANAGARA,2021-03-14,2,411,0,413
KARNATAKA,RAMANAGARA,2021-03-15,2,301,1,304
KARNATAKA,SHIVAMOGGA,2021-03-11,3,781,7,791
KARNATAKA,SHIVAMOGGA,2021-03-12,7,915,1,923
KARNATAKA,SHIVAMOGGA,2021-03-13,9,571,2,582
KARNATAKA,SHIVAMOGGA,2021-03-14,6,1093,7,1106
KARNATAKA,SHIVAMOGGA,2021-03-15,7,686,1,694
KARNATAKA,TUMAKURU,2021-03-11,38,976,5,1019
KARNATAKA,TUMAKURU,2021-03-12,41,2413,12,2466
KARNATAKA,TUMAKURU,2021-03-13,20,1031,6,1057
KARNATAKA,TUMAKURU,2021-03-14,40,1148,7,1195
KARNATAKA,TUMAKURU,2021-03-15,35,2300,29,2364
KARNATAKA,UDUPI,2021-03-11,11,1236,0,1247
KARNATAKA,UDUPI,2021-03-12,15,1422,0,1437
KARNATAKA,UDUPI,2021-03-13,13,1409,0,1422
KARNATAKA,UDUPI,2021-03-14,26,1125,4,1155
KARNATAKA,UDUPI,2021-03-15,50,1572,2,1624
KARNATAKA,UTTARA KANNADA,2021-03-11,10,1495,36,1541
KARNATAKA,UTTARA KANNADA,2021-03-12,6,1121,7,1134
KARNATAKA,UTTARA KANNADA,2021-03-13,9,678,8,695
KARNATAKA,UTTARA KANNADA,2021-03-14,8,1372,95,1475
KARNATAKA,UTTARA KANNADA,2021-03-15,3,1405,45,1453
KARNATAKA,VIJAYAPURA,2021-03-11,8,969,0,977
KARNATAKA,VIJAYAPURA,2021-03-12,10,1738,0,1748
KARNATAKA,VIJAYAPURA,2021-03-13,10,708,0,718
KARNATAKA,VIJAYAPURA,2021-03-14,0,858,0,858
KARNATAKA,VIJAYAPURA,2021-03-15,15,1992,3,2010
KARNATAKA,YADGIR,2021-03-11,4,877,0,881
KARNATAKA,YADGIR,2021-03-12,2,736,1,739
KARNATAKA,YADGIR,2021-03-13,5,782,0,787
KARNATAKA,YADGIR,2021-03-14,2,866,0,868
KARNATAKA,YADGIR,2021-03-15,3,487,0,490
KERALA,ALAPPUZHA,2021-03-11,70,3481,48,3599
KERALA,ALAPPUZHA,2021-03-12,51,6717,378,7146
KERALA,ALAPPUZHA,2021-03-13,50,7652,313,8015
KERALA,ALAPPUZHA,2021-03-14,1739,62,205,2006
KERALA,ALAPPUZHA,2021-03-15,1765,6391,74,8230
KERALA,ERNAKULAM,2021-03-11,120,10978,48,11146
KERALA,ERNAKULAM,2021-03-12,227,15848,333,16408
KERALA,ERNAKULAM,2021-03-13,179,15773,290,16242
KERALA,ERNAKULAM,2021-03-14,7373,147,285,7805
KERALA,ERNAKULAM,2021-03-15,4873,12751,78,17702
KERALA,IDUKKI,2021-03-11,15,1056,180,1251
KERALA,IDUKKI,2021-03-12,8,920,106,1034
KERALA,IDUKKI,2021-03-13,6,989,51,1046
KERALA,IDUKKI,2021-03-14,1574,37,49,1660
KERALA,IDUKKI,2021-03-15,1139,3581,20,4740
KERALA,KANNUR,2021-03-11,89,3439,9,3537
KERALA,KANNUR,2021-03-12,17,7201,100,7318
KERALA,KANNUR,2021-03-13,18,6598,69,6685
KERALA,KANNUR,2021-03-14,3044,93,201,3338
KERALA,KANNUR,2021-03-15,1541,6643,27,8211
KERALA,KASARAGOD,2021-03-11,86,2122,31,2239
KERALA,KASARAGOD,2021-03-12,38,4383,113,4534
KERALA,KASARAGOD,2021-03-13,22,4906,202,5130
KERALA,KASARAGOD,2021-03-14,565,72,84,721
KERALA,KASARAGOD,2021-03-15,368,3158,20,3546
KERALA,KOLLAM,2021-03-11,72,2926,17,3015
KERALA,KOLLAM,2021-03-12,20,5187,266,5473
KERALA,KOLLAM,2021-03-13,8,4831,639,5478
KERALA,KOLLAM,2021-03-14,2147,99,117,2363
KERALA,KOLLAM,2021-03-15,2833,9742,32,12607
KERALA,KOTTAYAM,2021-03-11,118,2987,183,3288
KERALA,KOTTAYAM,2021-03-12,220,4016,353,4589
KERALA,KOTTAYAM,2021-03-13,118,4594,176,4888
KERALA,KOTTAYAM,2021-03-14,3047,62,103,3212
KERALA,KOTTAYAM,2021-03-15,3412,7434,65,10911
KERALA,KOZHIKODE,2021-03-11,83,6333,102,6518
KERALA,KOZHIKODE,2021-03-12,37,16505,580,17122
KERALA,KOZHIKODE,2021-03-13,54,15602,472,16128
KERALA,KOZHIKODE,2021-03-14,4037,136,480,4653
KERALA,KOZHIKODE,2021-03-15,3070,9345,150,12565
KERALA,MALAPPURAM,2021-03-11,55,9356,84,9495
KERALA,MALAPPURAM,2021-03-12,31,17998,172,18201
KERALA,MALAPPURAM,2021-03-13,27,14160,212,14399
KERALA,MALAPPURAM,2021-03-14,2818,125,433,3376
KERALA,MALAPPURAM,2021-03-15,1541,7560,70,9171
KERALA,PALAKKAD,2021-03-11,49,4809,30,4888
KERALA,PALAKKAD,2021-03-12,61,9183,214,9458
KERALA,PALAKKAD,2021-03-13,29,9333,81,9443
KERALA,PALAKKAD,2021-03-14,4502,137,322,4961
KERALA,PALAKKAD,2021-03-15,1671,6254,26,7951
KERALA,PATHANAMTHITTA,2021-03-11,59,3249,26,3334
KERALA,PATHANAMTHITTA,2021-03-12,124,7858,194,8176
KERALA,PATHANAMTHITTA,2021-03-13,30,9479,100,9609
KERALA,PATHANAMTHITTA,2021-03-14,2752,43,45,2840
KERALA,PATHANAMTHITTA,2021-03-15,2071,7352,38,9461
KERALA,THIRUVANANTHAPURAM,2021-03-11,67,5450,29,5546
KERALA,THIRUVANANTHAPURAM,2021-03-12,33,11313,162,11508
KERALA,THIRUVANANTHAPURAM,2021-03-13,23,13836,209,14068
KERALA,THIRUVANANTHAPURAM,2021-03-14,2463,146,146,2755
KERALA,THIRUVANANTHAPURAM,2021-03-15,2451,9719,47,12217
KERALA,THRISSUR,2021-03-11,82,11106,66,11254
KERALA,THRISSUR,2021-03-12,45,23833,108,23986
KERALA,THRISSUR,2021-03-13,37,25695,42,25774
KERALA,THRISSUR,2021-03-14,5528,342,234,6104
KERALA,THRISSUR,2021-03-15,3457,12425,27,15909
KERALA,WAYANAD,2021-03-11,15,1767,33,1815
KERALA,WAYANAD,2021-03-12,4,4726,290,5020
KERALA,WAYANAD,2021-03-13,3,6524,295,6822
KERALA,WAYANAD,2021-03-14,1511,56,120,1687
KERALA,WAYANAD,2021-03-15,1537,3803,74,5414
LADAKH,KARGIL,2021-03-11,0,54,0,54
LADAKH,KARGIL,2021-03-12,1,97,0,98
LADAKH,KARGIL,2021-03-13,0,84,1,85
LADAKH,KARGIL,2021-03-14,0,46,0,46
LADAKH,KARGIL,2021-03-15,2,256,2,260
LADAKH,LEH LADAKH,2021-03-11,2,158,2,162
LADAKH,LEH LADAKH,2021-03-12,5,120,0,125
LADAKH,LEH LADAKH,2021-03-13,2,302,2,306
LADAKH,LEH LADAKH,2021-03-14,0,24,0,24
LADAKH,LEH LADAKH,2021-03-15,5,509,0,514
LAKSHADWEEP,LAKSHADWEEP DISTRICT,2021-03-11,30,477,0,507
LAKSHADWEEP,LAKSHADWEEP DISTRICT,2021-03-12,6,224,0,230
LAKSHADWEEP,LAKSHADWEEP DISTRICT,2021-03-13,14,456,2,472
LAKSHADWEEP,LAKSHADWEEP DISTRICT,2021-03-14,1,196,0,197
LAKSHADWEEP,LAKSHADWEEP DISTRICT,2021-03-15,16,596,0,612
MADHYA PRADESH,AGAR MALWA,2021-03-11,2,230,0,232
MADHYA PRADESH,AGAR MALWA,2021-03-12,1,34,0,35
MADHYA PRADESH,AGAR MALWA,2021-03-13,1,166,1,168
MADHYA PRADESH,AGAR MALWA,2021-03-14,2,53,0,55
MADHYA PRADESH,AGAR MALWA,2021-03-15,1,172,0,173
MADHYA PRADESH,ALIRAJPUR,2021-03-11,2,42,0,44
MADHYA PRADESH,ALIRAJPUR,2021-03-12,8,253,0,261
MADHYA PRADESH,ALIRAJPUR,2021-03-13,2,153,0,155
MADHYA PRADESH,ALIRAJPUR,2021-03-14,1,26,0,27
MADHYA PRADESH,ALIRAJPUR,2021-03-15,2,84,0,86
MADHYA PRADESH,ANUPPUR,2021-03-11,0,43,0,43
MADHYA PRADESH,ANUPPUR,2021-03-12,2,83,0,85
MADHYA PRADESH,ANUPPUR,2021-03-13,0,61,0,61
MADHYA PRADESH,ANUPPUR,2021-03-14,0,32,0,32
MADHYA PRADESH,ANUPPUR,2021-03-15,5,103,0,108
MADHYA PRADESH,ASHOKNAGAR,2021-03-11,1,84,0,85
MADHYA PRADESH,ASHOKNAGAR,2021-03-12,4,88,0,92
MADHYA PRADESH,ASHOKNAGAR,2021-03-13,3,95,0,98
MADHYA PRADESH,ASHOKNAGAR,2021-03-14,1,15,0,16
MADHYA PRADESH,ASHOKNAGAR,2021-03-15,2,105,0,107
MADHYA PRADESH,BALAGHAT,2021-03-11,4,253,0,257
MADHYA PRADESH,BALAGHAT,2021-03-12,0,470,0,470
MADHYA PRADESH,BALAGHAT,2021-03-13,2,217,0,219
MADHYA PRADESH,BALAGHAT,2021-03-14,2,25,0,27
MADHYA PRADESH,BALAGHAT,2021-03-15,7,152,0,159
MADHYA PRADESH,BARWANI,2021-03-11,4,123,0,127
MADHYA PRADESH,BARWANI,2021-03-12,11,54,0,65
MADHYA PRADESH,BARWANI,2021-03-13,9,136,0,145
MADHYA PRADESH,BARWANI,2021-03-14,17,218,0,235
MADHYA PRADESH,BARWANI,2021-03-15,9,123,0,132
MADHYA PRADESH,BETUL,2021-03-11,27,259,2,288
MADHYA PRADESH,BETUL,2021-03-12,7,239,0,246
MADHYA PRADESH,BETUL,2021-03-13,22,251,0,273
MADHYA PRADESH,BETUL,2021-03-14,11,183,2,196
MADHYA PRADESH,BETUL,2021-03-15,11,167,1,179
MADHYA PRADESH,BHIND,2021-03-11,1,166,0,167
MADHYA PRADESH,BHIND,2021-03-12,0,153,0,153
MADHYA PRADESH,BHIND,2021-03-13,1,121,1,123
MADHYA PRADESH,BHIND,2021-03-14,1,255,0,256
MADHYA PRADESH,BHIND,2021-03-15,1,102,0,103
MADHYA PRADESH,BHOPAL,2021-03-11,243,1603,7,1853
MADHYA PRADESH,BHOPAL,2021-03-12,196,1195,6,1397
MADHYA PRADESH,BHOPAL,2021-03-13,263,1369,7,1639
MADHYA PRADESH,BHOPAL,2021-03-14,182,1100,7,1289
MADHYA PRADESH,BHOPAL,2021-03-15,264,1298,3,1565
MADHYA PRADESH,BURHANPUR,2021-03-11,36,528,0,564
MADHYA PRADESH,BURHANPUR,2021-03-12,19,340,0,359
MADHYA PRADESH,BURHANPUR,2021-03-13,21,492,0,513
MADHYA PRADESH,BURHANPUR,2021-03-14,8,279,3,290
MADHYA PRADESH,BURHANPUR,2021-03-15,27,511,0,538
MADHYA PRADESH,CHHATARPUR,2021-03-11,1,164,0,165
MADHYA PRADESH,CHHATARPUR,2021-03-12,1,154,0,155
MADHYA PRADESH,CHHATARPUR,2021-03-13,0,71,0,71
MADHYA PRADESH,CHHATARPUR,2021-03-14,1,98,0,99
MADHYA PRADESH,CHHATARPUR,2021-03-15,0,175,0,175
MADHYA PRADESH,CHHINDWARA,2021-03-11,29,146,2,177
MADHYA PRADESH,CHHINDWARA,2021-03-12,46,296,0,342
MADHYA PRADESH,CHHINDWARA,2021-03-13,45,281,46,372
MADHYA PRADESH,CHHINDWARA,2021-03-14,25,196,18,239
MADHYA PRADESH,CHHINDWARA,2021-03-15,36,248,3,287
MADHYA PRADESH,DAMOH,2021-03-11,0,237,0,237
MADHYA PRADESH,DAMOH,2021-03-12,10,196,0,206
MADHYA PRADESH,DAMOH,2021-03-13,5,77,0,82
MADHYA PRADESH,DAMOH,2021-03-14,1,12,0,13
MADHYA PRADESH,DAMOH,2021-03-15,8,381,2,391
MADHYA PRADESH,DATIA,2021-03-11,0,79,0,79
MADHYA PRADESH,DATIA,2021-03-12,0,178,34,212
MADHYA PRADESH,DATIA,2021-03-13,2,219,14,235
MADHYA PRADESH,DATIA,2021-03-14,0,58,0,58
MADHYA PRADESH,DATIA,2021-03-15,2,237,15,254
MADHYA PRADESH,DEWAS,2021-03-11,2,33,0,35
MADHYA PRADESH,DEWAS,2021-03-12,22,704,0,726
MADHYA PRADESH,DEWAS,2021-03-13,3,811,0,814
MADHYA PRADESH,DEWAS,2021-03-14,0,233,0,233
MADHYA PRADESH,DEWAS,2021-03-15,23,400,0,423
MADHYA PRADESH,DHAR,2021-03-11,11,159,0,170
MADHYA PRADESH,DHAR,2021-03-12,7,141,0,148
MADHYA PRADESH,DHAR,2021-03-13,14,170,0,184
MADHYA PRADESH,DHAR,2021-03-14,5,118,0,123
MADHYA PRADESH,DHAR,2021-03-15,8,227,1,236
MADHYA PRADESH,DINDORI,2021-03-11,1,38,0,39
MADHYA PRADESH,DINDORI,2021-03-12,1,424,1,426
MADHYA PRADESH,DINDORI,2021-03-13,0,298,0,298
MADHYA PRADESH,DINDORI,2021-03-14,1,99,0,100
MADHYA PRADESH,DINDORI,2021-03-15,1,54,0,55
MADHYA PRADESH,EAST NIMAR,2021-03-11,12,217,1,230
MADHYA PRADESH,EAST NIMAR,2021-03-12,3,167,0,170
MADHYA PRADESH,EAST NIMAR,2021-03-13,13,367,0,380
MADHYA PRADESH,EAST NIMAR,2021-03-14,21,276,5,302
MADHYA PRADESH,EAST NIMAR,2021-03-15,20,233,0,253
MADHYA PRADESH,GUNA,2021-03-11,0,175,1,176
MADHYA PRADESH,GUNA,2021-03-12,5,238,1,244
MADHYA PRADESH,GUNA,2021-03-13,4,254,0,258
MADHYA PRADESH,GUNA,2021-03-14,4,110,0,114
MADHYA PRADESH,GUNA,2021-03-15,1,242,0,243
MADHYA PRADESH,GWALIOR,2021-03-11,39,533,2,574
MADHYA PRADESH,GWALIOR,2021-03-12,26,687,0,713
MADHYA PRADESH,GWALIOR,2021-03-13,39,592,1,632
MADHYA PRADESH,GWALIOR,2021-03-14,18,474,0,492
MADHYA PRADESH,GWALIOR,2021-03-15,33,659,1,693
MADHYA PRADESH,HARDA,2021-03-11,3,119,1,123
MADHYA PRADESH,HARDA,2021-03-12,0,148,0,148
MADHYA PRADESH,HARDA,2021-03-13,5,150,0,155
MADHYA PRADESH,HARDA,2021-03-14,0,119,10,129
MADHYA PRADESH,HARDA,2021-03-15,1,156,0,157
MADHYA PRADESH,HOSHANGABAD,2021-03-11,13,198,0,211
MADHYA PRADESH,HOSHANGABAD,2021-03-12,6,172,0,178
MADHYA PRADESH,HOSHANGABAD,2021-03-13,7,118,0,125
MADHYA PRADESH,HOSHANGABAD,2021-03-14,2,193,1,196
MADHYA PRADESH,HOSHANGABAD,2021-03-15,10,144,0,154
MADHYA PRADESH,INDORE,2021-03-11,847,2449,3,3299
MADHYA PRADESH,INDORE,2021-03-12,690,2554,0,3244
MADHYA PRADESH,INDORE,2021-03-13,851,2119,1,2971
MADHYA PRADESH,INDORE,2021-03-14,500,1514,2,2016
MADHYA PRADESH,INDORE,2021-03-15,751,2387,2,3140
MADHYA PRADESH,JABALPUR,2021-03-11,21,223,0,244
